2025-05-08 18:07:50,483 - INFO - training started.
2025-05-08 18:07:50,483 - INFO - PyTorch use CUDA.
2025-05-08 18:13:06,849 - INFO - Epoch 10/50	 Step 401/469	 Loss 0.0218	 Time 6.81
2025-05-08 18:13:11,529 - INFO - Epoch 11/50	 Step 1/469	 Loss 0.0194	 Time 4.68
2025-05-08 18:13:18,335 - INFO - Epoch 11/50	 Step 101/469	 Loss 0.0209	 Time 6.81
2025-05-08 18:13:25,142 - INFO - Epoch 11/50	 Step 201/469	 Loss 0.0187	 Time 6.81
2025-05-08 18:13:31,948 - INFO - Epoch 11/50	 Step 301/469	 Loss 0.0214	 Time 6.81
2025-05-08 18:13:38,755 - INFO - Epoch 11/50	 Step 401/469	 Loss 0.0259	 Time 6.81
2025-05-08 18:13:43,435 - INFO - Epoch 12/50	 Step 1/469	 Loss 0.0205	 Time 4.68
2025-05-08 18:13:50,240 - INFO - Epoch 12/50	 Step 101/469	 Loss 0.0212	 Time 6.80
2025-05-08 18:13:57,045 - INFO - Epoch 12/50	 Step 201/469	 Loss 0.0231	 Time 6.80
2025-05-08 18:14:03,854 - INFO - Epoch 12/50	 Step 301/469	 Loss 0.0217	 Time 6.81
2025-05-08 18:14:10,659 - INFO - Epoch 12/50	 Step 401/469	 Loss 0.0197	 Time 6.80
2025-05-08 18:14:15,338 - INFO - Epoch 13/50	 Step 1/469	 Loss 0.0230	 Time 4.68
2025-05-08 18:14:22,142 - INFO - Epoch 13/50	 Step 101/469	 Loss 0.0167	 Time 6.80
2025-05-08 18:14:28,989 - INFO - Epoch 13/50	 Step 201/469	 Loss 0.0254	 Time 6.85
2025-05-08 18:14:35,889 - INFO - Epoch 13/50	 Step 301/469	 Loss 0.0225	 Time 6.90
2025-05-08 18:14:42,696 - INFO - Epoch 13/50	 Step 401/469	 Loss 0.0179	 Time 6.81
2025-05-08 18:14:47,376 - INFO - Epoch 14/50	 Step 1/469	 Loss 0.0280	 Time 4.68
2025-05-08 18:14:54,183 - INFO - Epoch 14/50	 Step 101/469	 Loss 0.0248	 Time 6.81
2025-05-08 18:15:00,989 - INFO - Epoch 14/50	 Step 201/469	 Loss 0.0233	 Time 6.81
2025-05-08 18:15:07,796 - INFO - Epoch 14/50	 Step 301/469	 Loss 0.0197	 Time 6.81
2025-05-08 18:15:14,602 - INFO - Epoch 14/50	 Step 401/469	 Loss 0.0223	 Time 6.81
2025-05-08 18:15:19,284 - INFO - Epoch 15/50	 Step 1/469	 Loss 0.0220	 Time 4.68
2025-05-08 18:15:26,090 - INFO - Epoch 15/50	 Step 101/469	 Loss 0.0248	 Time 6.81
2025-05-08 18:15:32,897 - INFO - Epoch 15/50	 Step 201/469	 Loss 0.0239	 Time 6.81
2025-05-08 18:15:39,704 - INFO - Epoch 15/50	 Step 301/469	 Loss 0.0220	 Time 6.81
2025-05-08 18:15:46,511 - INFO - Epoch 15/50	 Step 401/469	 Loss 0.0318	 Time 6.81
2025-05-08 18:15:51,191 - INFO - Epoch 16/50	 Step 1/469	 Loss 0.0192	 Time 4.68
2025-05-08 18:15:57,998 - INFO - Epoch 16/50	 Step 101/469	 Loss 0.0199	 Time 6.81
2025-05-08 18:16:04,804 - INFO - Epoch 16/50	 Step 201/469	 Loss 0.0236	 Time 6.81
2025-05-08 18:16:11,611 - INFO - Epoch 16/50	 Step 301/469	 Loss 0.0226	 Time 6.81
2025-05-08 18:16:18,417 - INFO - Epoch 16/50	 Step 401/469	 Loss 0.0159	 Time 6.81
2025-05-08 18:16:23,098 - INFO - Epoch 17/50	 Step 1/469	 Loss 0.0191	 Time 4.68
2025-05-08 18:16:29,904 - INFO - Epoch 17/50	 Step 101/469	 Loss 0.0266	 Time 6.81
2025-05-08 18:16:36,742 - INFO - Epoch 17/50	 Step 201/469	 Loss 0.0247	 Time 6.84
2025-05-08 18:16:43,548 - INFO - Epoch 17/50	 Step 301/469	 Loss 0.0240	 Time 6.81
2025-05-08 18:16:50,359 - INFO - Epoch 17/50	 Step 401/469	 Loss 0.0189	 Time 6.81
2025-05-08 18:16:55,038 - INFO - Epoch 18/50	 Step 1/469	 Loss 0.0204	 Time 4.68
2025-05-08 18:17:01,843 - INFO - Epoch 18/50	 Step 101/469	 Loss 0.0248	 Time 6.81
2025-05-08 18:17:08,650 - INFO - Epoch 18/50	 Step 201/469	 Loss 0.0218	 Time 6.81
2025-05-08 18:17:15,455 - INFO - Epoch 18/50	 Step 301/469	 Loss 0.0222	 Time 6.80
2025-05-08 18:17:22,260 - INFO - Epoch 18/50	 Step 401/469	 Loss 0.0224	 Time 6.81
2025-05-08 18:17:26,941 - INFO - Epoch 19/50	 Step 1/469	 Loss 0.0230	 Time 4.68
2025-05-08 18:17:33,748 - INFO - Epoch 19/50	 Step 101/469	 Loss 0.0189	 Time 6.81
2025-05-08 18:17:40,554 - INFO - Epoch 19/50	 Step 201/469	 Loss 0.0224	 Time 6.81
2025-05-08 18:17:47,360 - INFO - Epoch 19/50	 Step 301/469	 Loss 0.0220	 Time 6.81
2025-05-08 18:17:54,165 - INFO - Epoch 19/50	 Step 401/469	 Loss 0.0197	 Time 6.81
2025-05-08 18:17:58,845 - INFO - Epoch 20/50	 Step 1/469	 Loss 0.0162	 Time 4.68
2025-05-08 18:18:05,664 - INFO - Epoch 20/50	 Step 101/469	 Loss 0.0228	 Time 6.82
2025-05-08 18:18:12,470 - INFO - Epoch 20/50	 Step 201/469	 Loss 0.0234	 Time 6.81
2025-05-08 18:18:19,276 - INFO - Epoch 20/50	 Step 301/469	 Loss 0.0202	 Time 6.81
2025-05-08 18:18:26,083 - INFO - Epoch 20/50	 Step 401/469	 Loss 0.0217	 Time 6.81
2025-05-08 18:18:30,764 - INFO - Epoch 21/50	 Step 1/469	 Loss 0.0193	 Time 4.68
2025-05-08 18:18:37,570 - INFO - Epoch 21/50	 Step 101/469	 Loss 0.0218	 Time 6.81
2025-05-08 18:18:44,376 - INFO - Epoch 21/50	 Step 201/469	 Loss 0.0196	 Time 6.81
2025-05-08 18:18:51,190 - INFO - Epoch 21/50	 Step 301/469	 Loss 0.0237	 Time 6.81
2025-05-08 18:18:58,106 - INFO - Epoch 21/50	 Step 401/469	 Loss 0.0222	 Time 6.92
